"series_id","synth_control_type","p_value_<=0.05","p_value_<=0.1","R^2"
3859,T_predictors,0,0,0,837880483
3859,F_predictors,0,0,0,673732808
3859,ALL_predictors,0,0,0,805779832
3859,NO_predictors,0,0,0,598674746
3860,T_predictors,0,0,0,978398348
3860,F_predictors,0,0,0,975254806
3860,ALL_predictors,0,0,0,97836811
3860,NO_predictors,0,0,0,877948804
3861,T_predictors,0,0,0,82938813
3861,F_predictors,0,0,0,855920537
3861,ALL_predictors,0,0,0,918168318
3861,NO_predictors,0,0,0,788072103
3862,T_predictors,0,0,0,826519478
3862,F_predictors,0,0,0,785681924
3862,ALL_predictors,0,0,0,826518552
3862,NO_predictors,0,0,0,685873274
3863,T_predictors,0,0,0,994284261
3863,F_predictors,0,0,0,926045006
3863,ALL_predictors,0,0,0,994034559
3863,NO_predictors,0,0,0,987028814
3864,T_predictors,0,1,0,990721005
3864,F_predictors,1,1,0,989154745
3864,ALL_predictors,1,1,0,991132363
3864,NO_predictors,0,0,0,875734555
3865,T_predictors,0,0,0,909677389
3865,F_predictors,0,0,0,890582625
3865,ALL_predictors,0,0,0,907747163
3865,NO_predictors,0,0,0,846061522
3866,T_predictors,0,0,0,770211597
3866,F_predictors,0,0,NA
3866,ALL_predictors,0,0,0,770211661
3866,NO_predictors,0,0,0,768850781
3867,T_predictors,0,0,0,649974366
3867,F_predictors,0,0,0,644759623
3867,ALL_predictors,0,0,0,650223026
3867,NO_predictors,0,0,0,579287144
3868,T_predictors,0,0,0,906549239
3868,F_predictors,0,0,0,738847941
3868,ALL_predictors,0,0,0,877117768
3868,NO_predictors,0,0,0,84742588
3869,T_predictors,0,0,0,684078236
3869,F_predictors,0,0,0,366152091
3869,ALL_predictors,0,0,0,836368303
3869,NO_predictors,0,0,0,479357407
3870,T_predictors,0,0,0,991297449
3870,F_predictors,0,0,0,897361689
3870,ALL_predictors,0,0,0,990828539
3870,NO_predictors,0,0,0,867158949
3871,T_predictors,0,0,0,876211304
3871,F_predictors,0,0,0,873713935
3871,ALL_predictors,0,0,0,875873401
3871,NO_predictors,0,0,0,828661193
3872,T_predictors,0,0,0,983429429
3872,F_predictors,0,0,0,982152514
3872,ALL_predictors,0,0,0,983429414
3872,NO_predictors,0,0,0,981847062
3873,T_predictors,0,0,0,885223515
3873,F_predictors,0,0,0,845033002
3873,ALL_predictors,0,0,0,884791911
3873,NO_predictors,0,0,0,863986051
3874,T_predictors,0,0,0,936975002
3874,F_predictors,0,0,0,937340908
3874,ALL_predictors,0,0,0,939905573
3874,NO_predictors,0,0,0,808869715
3875,T_predictors,0,0,0,970137305
3875,F_predictors,0,0,0,939605768
3875,ALL_predictors,0,0,0,968811366
3875,NO_predictors,0,0,0,91058844
3876,T_predictors,0,0,0,992275774
3876,F_predictors,0,0,0,983314098
3876,ALL_predictors,0,0,0,992303926
3876,NO_predictors,0,0,0,979979769
3877,T_predictors,0,0,0,773576574
3877,F_predictors,0,0,0,776639415
3877,ALL_predictors,0,0,0,776637536
3877,NO_predictors,0,0,0,773577439
3878,T_predictors,0,0,0,9446706
3878,F_predictors,0,1,0,966102365
3878,ALL_predictors,0,0,0,974983486
3878,NO_predictors,0,0,0,945024316
3879,T_predictors,0,0,0,828983481
3879,F_predictors,0,0,0,793613072
3879,ALL_predictors,0,0,0,839899125
3879,NO_predictors,0,0,0,668231421
3880,T_predictors,0,0,0,967788634
3880,F_predictors,0,0,0,979700424
3880,ALL_predictors,0,0,0,989964464
3880,NO_predictors,0,0,0,945702076
3881,T_predictors,0,0,0,631537674
3881,F_predictors,0,0,0,518307457
3881,ALL_predictors,0,0,0,633158459
3881,NO_predictors,0,0,0,549998941
3882,T_predictors,0,0,0,948752472
3882,F_predictors,0,0,0,949293287
3882,ALL_predictors,0,0,0,948706779
3882,NO_predictors,0,0,0,948706947
3883,T_predictors,0,0,0,992276596
3883,F_predictors,0,0,0,994016336
3883,ALL_predictors,0,0,0,994050335
3883,NO_predictors,0,0,0,9564452
3884,T_predictors,0,0,0,975426321
3884,F_predictors,0,0,0,975504278
3884,ALL_predictors,0,0,0,978486674
3884,NO_predictors,0,0,0,975102937
3885,T_predictors,0,0,0,915892952
3885,F_predictors,0,1,0,834758069
3885,ALL_predictors,0,0,0,919804848
3885,NO_predictors,0,1,0,734921601
3886,T_predictors,0,0,0,985163945
3886,F_predictors,0,0,0,98525146
3886,ALL_predictors,0,0,0,985163932
3886,NO_predictors,0,0,0,985163945
3887,T_predictors,1,1,0,96325822
3887,F_predictors,0,0,0,669546033
3887,ALL_predictors,0,1,0,963238675
3887,NO_predictors,0,0,0,755990226
3888,T_predictors,0,0,0,924799599
3888,F_predictors,0,0,0,924821237
3888,ALL_predictors,0,0,0,924792066
3888,NO_predictors,0,0,0,923323438
3889,T_predictors,0,0,0,972714152
3889,F_predictors,0,0,0,966269254
3889,ALL_predictors,0,0,0,972714145
3889,NO_predictors,0,0,NA
3890,T_predictors,0,0,0,75223551
3890,F_predictors,0,0,0,775981151
3890,ALL_predictors,0,0,0,756718086
3890,NO_predictors,0,0,0,76940592
3891,T_predictors,0,0,0,97590408
3891,F_predictors,1,1,0,970774291
3891,ALL_predictors,0,0,0,976753301
3891,NO_predictors,1,1,0,956285519
3892,T_predictors,0,0,0,872613368
3892,F_predictors,0,0,0,872627141
3892,ALL_predictors,0,0,0,821594459
3892,NO_predictors,0,0,0,873433243
3893,T_predictors,0,1,0,959192607
3893,F_predictors,0,0,NA
3893,ALL_predictors,0,0,0,959055736
3893,NO_predictors,0,1,0,917399116
3894,T_predictors,0,0,0,936520584
3894,F_predictors,0,0,0,934565318
3894,ALL_predictors,0,0,0,94508538
3894,NO_predictors,0,0,0,870178848
3895,T_predictors,0,0,0,893214462
3895,F_predictors,0,0,0,930693112
3895,ALL_predictors,0,0,0,921221988
3895,NO_predictors,0,0,NA
3896,T_predictors,0,0,0,835687335
3896,F_predictors,0,0,0,800365282
3896,ALL_predictors,0,0,0,825107513
3896,NO_predictors,0,0,0,800600762
3897,T_predictors,0,0,0,909905577
3897,F_predictors,0,0,0,909905569
3897,ALL_predictors,0,0,0,909905577
3897,NO_predictors,0,0,0,909905579
3898,T_predictors,0,0,0,693961999
3898,F_predictors,0,0,0,791350299
3898,ALL_predictors,0,0,0,792513189
3898,NO_predictors,0,0,0,78935923
3899,T_predictors,0,0,NA
3899,F_predictors,0,0,0,980468252
3899,ALL_predictors,0,0,0,985281425
3899,NO_predictors,0,0,0,968623029
3900,T_predictors,0,0,0,895534508
3900,F_predictors,0,1,0,901135069
3900,ALL_predictors,0,0,0,901135065
3900,NO_predictors,0,1,0,836118377
3901,T_predictors,0,0,0,793278006
3901,F_predictors,0,0,0,793083207
3901,ALL_predictors,0,0,0,793083296
3901,NO_predictors,0,0,0,714575205
3902,T_predictors,0,0,0,63332442
3902,F_predictors,0,0,0,641010286
3902,ALL_predictors,0,0,0,641004275
3902,NO_predictors,0,0,0,641011395
3903,T_predictors,0,0,0,566946077
3903,F_predictors,0,0,0,485599559
3903,ALL_predictors,0,0,0,582377584
3903,NO_predictors,0,0,0,426252601
3904,T_predictors,0,0,0,883235874
3904,F_predictors,0,0,0,74107667
3904,ALL_predictors,0,0,0,883235918
3904,NO_predictors,0,1,0,717851759
3905,T_predictors,0,0,0,825562001
3905,F_predictors,0,0,0,814190236
3905,ALL_predictors,0,0,0,830487986
3905,NO_predictors,0,0,0,707535318
3906,T_predictors,0,0,0,509565511
3906,F_predictors,0,0,0,111049741
3906,ALL_predictors,0,0,0,509569181
3906,NO_predictors,0,0,-0,31754966
3907,T_predictors,0,0,0,901408581
3907,F_predictors,0,0,0,843544362
3907,ALL_predictors,0,1,0,913318248
3907,NO_predictors,0,0,0,513319961
3908,T_predictors,0,0,0,925918683
3908,F_predictors,0,0,0,896408234
3908,ALL_predictors,0,0,0,929965597
3908,NO_predictors,0,0,0,726029644
3909,T_predictors,0,0,0,95035531
3909,F_predictors,0,0,0,9502032
3909,ALL_predictors,0,0,0,949461323
3909,NO_predictors,0,0,0,950733078
3910,T_predictors,0,0,0,969020175
3910,F_predictors,0,0,0,95247055
3910,ALL_predictors,0,0,0,975410929
3910,NO_predictors,0,0,0,919911635
3911,T_predictors,0,0,0,971814114
3911,F_predictors,0,0,0,917396977
3911,ALL_predictors,0,0,0,974232769
3911,NO_predictors,0,0,0,835621208
3912,T_predictors,0,0,0,963084453
3912,F_predictors,0,0,0,963023457
3912,ALL_predictors,0,0,0,963084464
3912,NO_predictors,0,0,0,945015154
3913,T_predictors,0,0,0,907645289
3913,F_predictors,0,0,0,907651791
3913,ALL_predictors,0,0,0,907653061
3913,NO_predictors,0,0,0,887304046
3914,T_predictors,0,0,0,971112821
3914,F_predictors,0,0,0,951003968
3914,ALL_predictors,0,0,0,951629778
3914,NO_predictors,0,0,0,94253757
3915,T_predictors,0,0,0,936288558
3915,F_predictors,0,0,0,930518595
3915,ALL_predictors,0,0,0,92758112
3915,NO_predictors,0,0,0,930367408
3916,T_predictors,0,0,0,9744249
3916,F_predictors,0,0,0,967793771
3916,ALL_predictors,0,0,0,974424766
3916,NO_predictors,0,0,0,951563273
3917,T_predictors,0,0,0,993757667
3917,F_predictors,1,1,0,993513774
3917,ALL_predictors,0,0,0,994936648
3917,NO_predictors,0,0,0,988405753
3918,T_predictors,0,0,0,977262651
3918,F_predictors,0,0,0,974751429
3918,ALL_predictors,0,0,0,977923495
3918,NO_predictors,0,0,0,976242585
3919,T_predictors,0,0,0,875646275
3919,F_predictors,0,0,0,953392849
3919,ALL_predictors,0,0,0,962450011
3919,NO_predictors,0,0,0,952049942
3920,T_predictors,0,0,0,849572925
3920,F_predictors,1,1,0,842949053
3920,ALL_predictors,0,0,0,839521492
3920,NO_predictors,0,0,0,764518541
3921,T_predictors,0,0,0,990860971
3921,F_predictors,0,0,0,990855345
3921,ALL_predictors,0,0,0,990859099
3921,NO_predictors,0,0,NA
3922,T_predictors,0,1,0,937689327
3922,F_predictors,0,1,0,944542832
3922,ALL_predictors,1,1,0,937702957
3922,NO_predictors,0,1,0,879550988
3923,T_predictors,0,0,0,901710281
3923,F_predictors,0,0,0,89555831
3923,ALL_predictors,0,0,0,902439547
3923,NO_predictors,0,0,NA
3924,T_predictors,0,1,0,923830452
3924,F_predictors,0,0,0,941443589
3924,ALL_predictors,0,0,0,944969709
3924,NO_predictors,0,0,0,917477596
3925,T_predictors,0,1,0,820350869
3925,F_predictors,0,0,0,825918055
3925,ALL_predictors,0,0,0,855841974
3925,NO_predictors,0,0,0,811397719
3926,T_predictors,0,0,0,844649546
3926,F_predictors,0,0,0,816847633
3926,ALL_predictors,0,0,0,845568103
3926,NO_predictors,0,0,0,787760729
3927,T_predictors,1,1,0,874279287
3927,F_predictors,0,0,0,791948591
3927,ALL_predictors,1,1,0,874279201
3927,NO_predictors,0,0,0,441428498
3928,T_predictors,0,1,0,988013813
3928,F_predictors,0,0,0,988013807
3928,ALL_predictors,0,1,0,988013783
3928,NO_predictors,0,1,0,988013811
3929,T_predictors,0,0,0,711870265
3929,F_predictors,0,0,0,51205611
3929,ALL_predictors,0,0,0,715135574
3929,NO_predictors,0,0,0,496206578
3930,T_predictors,0,0,0,916012944
3930,F_predictors,0,0,0,915607064
3930,ALL_predictors,0,0,0,924962779
3930,NO_predictors,0,0,0,854013559
3931,T_predictors,0,0,0,881601661
3931,F_predictors,0,0,0,902582714
3931,ALL_predictors,0,0,0,907941534
3931,NO_predictors,0,0,0,87825472
3932,T_predictors,0,0,0,896900595
3932,F_predictors,0,0,0,896900881
3932,ALL_predictors,0,0,0,896900751
3932,NO_predictors,0,0,0,888624592
3933,T_predictors,1,1,0,779661423
3933,F_predictors,1,1,0,759061009
3933,ALL_predictors,1,1,0,779657129
3933,NO_predictors,1,1,0,722468533
3934,T_predictors,0,0,0,998119951
3934,F_predictors,0,0,0,998119952
3934,ALL_predictors,0,0,0,99811995
3934,NO_predictors,0,0,0,998119933
3935,T_predictors,0,0,0,991382458
3935,F_predictors,0,0,0,990936445
3935,ALL_predictors,0,0,0,991443657
3935,NO_predictors,0,0,0,991013825
3936,T_predictors,0,0,0,939895453
3936,F_predictors,0,0,0,935522331
3936,ALL_predictors,0,0,0,922446378
3936,NO_predictors,0,0,0,893587962
3937,T_predictors,0,0,NA
3937,F_predictors,0,0,0,966295237
3937,ALL_predictors,0,0,0,96271884
3937,NO_predictors,0,0,0,959254153
3938,T_predictors,0,0,0,968776603
3938,F_predictors,0,0,0,948323723
3938,ALL_predictors,0,0,0,969750708
3938,NO_predictors,0,0,0,936443477
3939,T_predictors,0,0,0,887689819
3939,F_predictors,0,0,0,887285326
3939,ALL_predictors,0,0,0,899694068
3939,NO_predictors,0,0,0,809588303
3940,T_predictors,0,0,0,983568081
3940,F_predictors,0,0,0,980209344
3940,ALL_predictors,0,0,0,983560113
3940,NO_predictors,0,1,0,979693718
3941,T_predictors,1,1,0,874286345
3941,F_predictors,1,1,0,877717573
3941,ALL_predictors,0,0,NA
3941,NO_predictors,0,0,0,621424098
3942,T_predictors,0,0,0,79249339
3942,F_predictors,0,0,0,461555578
3942,ALL_predictors,0,0,0,791972277
3942,NO_predictors,0,0,0,773549258
3943,T_predictors,0,0,0,923781077
3943,F_predictors,0,0,0,901026264
3943,ALL_predictors,0,0,0,922870279
3943,NO_predictors,0,0,0,83242365
3944,T_predictors,0,0,0,898744752
3944,F_predictors,0,0,0,898744648
3944,ALL_predictors,0,0,0,898744756
3944,NO_predictors,0,0,0,918730636
3945,T_predictors,1,1,0,837254578
3945,F_predictors,0,0,NA
3945,ALL_predictors,0,1,0,842862757
3945,NO_predictors,1,1,0,836031225
3946,T_predictors,0,0,0,971109291
3946,F_predictors,0,0,NA
3946,ALL_predictors,0,0,0,972031434
3946,NO_predictors,0,0,0,954916914
3947,T_predictors,0,0,0,988281907
3947,F_predictors,0,0,0,987630432
3947,ALL_predictors,0,0,0,98891669
3947,NO_predictors,0,0,0,953759226
3948,T_predictors,0,1,0,931092397
3948,F_predictors,1,1,0,842247466
3948,ALL_predictors,1,1,0,898292426
3948,NO_predictors,1,1,0,632228112
3949,T_predictors,0,0,0,973835513
3949,F_predictors,0,0,0,984979327
3949,ALL_predictors,0,0,0,987595943
3949,NO_predictors,0,0,0,953151696
3950,T_predictors,0,0,0,900131192
3950,F_predictors,0,0,0,865287406
3950,ALL_predictors,0,0,0,900131063
3950,NO_predictors,0,0,0,58939808
3951,T_predictors,0,1,0,831768626
3951,F_predictors,0,0,0,793219024
3951,ALL_predictors,1,1,0,853143023
3951,NO_predictors,0,0,0,781218321
3952,T_predictors,0,0,0,94739574
3952,F_predictors,0,0,0,947395696
3952,ALL_predictors,0,0,0,947382754
3952,NO_predictors,0,0,0,938146985
3953,T_predictors,0,0,0,991888992
3953,F_predictors,0,0,0,992550305
3953,ALL_predictors,0,0,0,991706615
3953,NO_predictors,0,0,0,977923884
3954,T_predictors,0,0,0,765131297
3954,F_predictors,0,0,0,856104493
3954,ALL_predictors,0,0,0,869537931
3954,NO_predictors,0,0,0,806677417
3955,T_predictors,0,0,0,955829137
3955,F_predictors,0,0,0,953352919
3955,ALL_predictors,0,0,0,957586149
3955,NO_predictors,0,0,0,951286305
3956,T_predictors,0,0,0,829577542
3956,F_predictors,0,1,0,713682731
3956,ALL_predictors,0,0,0,82957724
3956,NO_predictors,0,0,0,539674349
3957,T_predictors,0,0,0,598637837
3957,F_predictors,0,0,0,569230618
3957,ALL_predictors,0,0,0,598637967
3957,NO_predictors,0,0,0,531174403
3958,T_predictors,0,0,0,511979121
3958,F_predictors,0,0,0,423817019
3958,ALL_predictors,0,0,0,426777827
3958,NO_predictors,0,0,0,267274439
3959,T_predictors,0,0,0,912143887
3959,F_predictors,0,0,0,90276625
3959,ALL_predictors,0,0,0,934193632
3959,NO_predictors,0,0,0,89968107
3960,T_predictors,0,0,0,629708874
3960,F_predictors,0,0,NA
3960,ALL_predictors,1,1,0,715739887
3960,NO_predictors,1,1,0,376052569
3961,T_predictors,1,1,0,9865928
3961,F_predictors,0,0,0,976612943
3961,ALL_predictors,1,1,0,986592794
3961,NO_predictors,0,0,0,976727413
3962,T_predictors,0,0,0,884319728
3962,F_predictors,0,0,0,68983605
3962,ALL_predictors,0,0,0,884319268
3962,NO_predictors,0,0,0,761084254
3963,T_predictors,0,0,0,959530498
3963,F_predictors,0,0,0,964892738
3963,ALL_predictors,0,0,0,959712778
3963,NO_predictors,0,0,0,956918208
3964,T_predictors,0,1,0,926838634
3964,F_predictors,0,0,0,914179105
3964,ALL_predictors,0,1,0,926462705
3964,NO_predictors,0,0,NA
3965,T_predictors,0,0,0,758338167
3965,F_predictors,0,0,0,758338154
3965,ALL_predictors,0,0,0,760865096
3965,NO_predictors,0,0,0,760692657
3966,T_predictors,0,0,0,824502962
3966,F_predictors,0,0,0,824503053
3966,ALL_predictors,0,0,0,824503141
3966,NO_predictors,0,0,0,824503158
3967,T_predictors,0,0,0,944606547
3967,F_predictors,0,0,0,920235508
3967,ALL_predictors,0,0,0,933305619
3967,NO_predictors,0,0,0,827105005
3968,T_predictors,0,0,0,800101813
3968,F_predictors,0,0,0,72513243
3968,ALL_predictors,0,0,0,791433318
3968,NO_predictors,0,0,0,461495371
3969,T_predictors,0,0,0,949442029
3969,F_predictors,0,0,0,892097532
3969,ALL_predictors,0,0,0,949320667
3969,NO_predictors,0,0,0,877050139
3970,T_predictors,0,0,0,97232739
3970,F_predictors,0,0,0,965673158
3970,ALL_predictors,0,0,0,970269253
3970,NO_predictors,0,0,0,938654875
3971,T_predictors,0,0,0,322214664
3971,F_predictors,0,0,0,322185557
3971,ALL_predictors,0,0,0,322214521
3971,NO_predictors,0,0,0,295118917
3972,T_predictors,0,1,0,82284672
3972,F_predictors,1,1,0,67373243
3972,ALL_predictors,0,1,0,822846347
3972,NO_predictors,0,0,0,448220113
3973,T_predictors,0,0,0,943883142
3973,F_predictors,0,0,0,896020997
3973,ALL_predictors,0,0,0,943698731
3973,NO_predictors,0,0,0,844985456
3974,T_predictors,0,0,0,069065912
3974,F_predictors,0,0,0,069881297
3974,ALL_predictors,0,0,0,069068381
3974,NO_predictors,0,0,0,06906593
3975,T_predictors,0,0,0,990919272
3975,F_predictors,0,0,0,991485408
3975,ALL_predictors,0,0,0,991362606
3975,NO_predictors,0,0,0,990342351
3976,T_predictors,0,0,0,947977199
3976,F_predictors,0,0,0,907598076
3976,ALL_predictors,0,0,0,941863737
3976,NO_predictors,0,0,0,580540312
3977,T_predictors,0,0,0,853285792
3977,F_predictors,0,0,0,847259384
3977,ALL_predictors,0,0,0,860676807
3977,NO_predictors,0,0,0,705148775
3978,T_predictors,0,0,0,963193188
3978,F_predictors,0,0,0,963008849
3978,ALL_predictors,0,0,0,96397242
3978,NO_predictors,0,0,0,961658724
3979,T_predictors,0,0,0,943925545
3979,F_predictors,0,0,0,938586233
3979,ALL_predictors,0,0,0,943925246
3979,NO_predictors,0,1,0,704636007
3980,T_predictors,0,0,0,927641183
3980,F_predictors,0,0,0,926984422
3980,ALL_predictors,0,0,0,928929792
3980,NO_predictors,0,0,0,93496299
3981,T_predictors,0,0,0,912636136
3981,F_predictors,0,0,NA
3981,ALL_predictors,0,0,0,915793832
3981,NO_predictors,0,0,0,83464434
3982,T_predictors,0,0,0,936229542
3982,F_predictors,0,0,0,94136347
3982,ALL_predictors,0,0,0,940220825
3982,NO_predictors,0,0,0,936229559
3983,T_predictors,0,0,0,882377311
3983,F_predictors,0,0,0,799135145
3983,ALL_predictors,0,0,0,884484513
3983,NO_predictors,0,0,0,777136226
3984,T_predictors,0,0,0,921883407
3984,F_predictors,0,0,0,913611223
3984,ALL_predictors,0,0,0,925833823
3984,NO_predictors,0,0,0,892641273
3985,T_predictors,0,0,0,840191186
3985,F_predictors,0,0,0,867697157
3985,ALL_predictors,0,0,0,88172483
3985,NO_predictors,0,0,0,721134751
3986,T_predictors,0,0,-0,430934682
3986,F_predictors,0,0,-0,430934696
3986,ALL_predictors,0,0,-0,430934689
3986,NO_predictors,0,0,-0,430955191
3987,T_predictors,0,0,0,971706304
3987,F_predictors,0,0,0,933362197
3987,ALL_predictors,0,0,0,971822311
3987,NO_predictors,0,1,0,786679242
3988,T_predictors,0,1,0,992933502
3988,F_predictors,0,1,0,992491216
3988,ALL_predictors,0,0,0,994218059
3988,NO_predictors,0,0,0,961778112
3989,T_predictors,0,0,0,993021169
3989,F_predictors,0,0,0,993020237
3989,ALL_predictors,0,0,0,993021173
3989,NO_predictors,0,0,0,993010567
3990,T_predictors,0,0,0,933755374
3990,F_predictors,0,0,0,933749227
3990,ALL_predictors,0,0,0,933732143
3990,NO_predictors,0,0,0,89377072
3991,T_predictors,0,1,0,674769214
3991,F_predictors,1,1,-0,756398948
3991,ALL_predictors,0,1,0,535586189
3991,NO_predictors,1,1,-0,618999064
3992,T_predictors,0,0,0,749843239
3992,F_predictors,0,0,0,779628266
3992,ALL_predictors,0,0,0,811869096
3992,NO_predictors,0,0,0,653303718
3993,T_predictors,0,0,0,918521814
3993,F_predictors,0,0,0,846033083
3993,ALL_predictors,0,0,0,893714005
3993,NO_predictors,0,0,0,812195114
3994,T_predictors,1,1,0,993938857
3994,F_predictors,0,1,0,993706542
3994,ALL_predictors,0,1,0,99370656
3994,NO_predictors,0,1,0,992653537
3995,T_predictors,0,0,0,957626928
3995,F_predictors,0,0,0,959904138
3995,ALL_predictors,0,0,0,959905194
3995,NO_predictors,0,0,0,953945835
3996,T_predictors,0,0,0,864597578
3996,F_predictors,0,0,0,918202943
3996,ALL_predictors,0,0,0,91886641
3996,NO_predictors,0,0,0,29192402
3997,T_predictors,0,0,0,941716588
3997,F_predictors,0,0,0,941564833
3997,ALL_predictors,0,0,0,9417679
3997,NO_predictors,0,0,0,941135233
3998,T_predictors,0,0,0,829955343
3998,F_predictors,0,0,0,835835022
3998,ALL_predictors,0,0,0,829956258
3998,NO_predictors,0,0,NA
3999,T_predictors,0,0,0,611366023
3999,F_predictors,0,0,0,56147656
3999,ALL_predictors,0,0,0,633387326
3999,NO_predictors,0,0,0,296987435
4000,T_predictors,0,0,0,970630856
4000,F_predictors,0,0,0,639205167
4000,ALL_predictors,0,1,0,973885851
4000,NO_predictors,0,0,0,591022271
4001,T_predictors,0,0,0,997276652
4001,F_predictors,0,0,0,993279089
4001,ALL_predictors,0,0,0,997962925
4001,NO_predictors,0,0,0,990674427
4002,T_predictors,0,0,0,946017282
4002,F_predictors,0,0,0,942755042
4002,ALL_predictors,0,0,0,946017284
4002,NO_predictors,0,0,0,939584128
4003,T_predictors,0,0,0,82138921
4003,F_predictors,0,0,0,832309534
4003,ALL_predictors,0,0,0,842991733
4003,NO_predictors,0,0,0,79194711
4004,T_predictors,0,0,0,78320601
4004,F_predictors,0,0,0,783205884
4004,ALL_predictors,0,0,0,783205969
4004,NO_predictors,0,0,0,774970429
4005,T_predictors,0,0,0,982274755
4005,F_predictors,0,1,0,977886518
4005,ALL_predictors,1,1,0,979708591
4005,NO_predictors,0,0,0,971412189
4006,T_predictors,0,0,0,970668907
4006,F_predictors,0,0,0,972412657
4006,ALL_predictors,0,0,0,976508672
4006,NO_predictors,0,0,0,922168061
4007,T_predictors,0,0,0,993413981
4007,F_predictors,0,0,0,993413985
4007,ALL_predictors,0,0,0,993413993
4007,NO_predictors,0,0,0,97594187
4008,T_predictors,0,0,0,723527986
4008,F_predictors,0,0,0,410650812
4008,ALL_predictors,0,0,0,255713732
